,receipt_id,company_id,matched_transaction_id,feature_transaction_id,scores
11198,"50,096",50000,"50,028","50,028",0.59306306
6482,"30,140",30000,"30,716","30,715",0.59306306
6483,"30,140",30000,"30,716","30,716",0.59306306
8918,"30,332",30000,"31,415","31,413",0.59306306
8632,"30,306",30000,"30,708","30,707",0.59306306
6484,"30,140",30000,"30,716","30,717",0.59306306
754,"10,077",10000,"10,595","10,595",0.59306306
4852,"30,012",30000,"31,016","31,015",0.59306306
11217,"50,101",50000,"50,328","50,328",0.59306306
7245,"30,197",30000,"31,391","31,391",0.59306306
6686,"30,156",30000,"31,290","31,291",0.59306306
6685,"30,156",30000,"31,290","31,290",0.59306306
7390,"30,210",30000,"31,499","31,499",0.59306306
7383,"30,209",30000,"30,899","30,897",0.59306306
6515,"30,142",30000,"31,271","31,270",0.59306306
6516,"30,142",30000,"31,271","31,271",0.59306306
8713,"30,313",30000,"30,921","30,921",0.59306306
1088,"10,106",10000,"10,609","10,609",0.59306306
10261,"40,184",40000,"40,173","40,172",0.59306306
4099,"20,163",20000,"20,314","20,313",0.59306306
6083,"30,111",30000,"30,545","30,542",0.59306306
3009,"20,057",20000,"20,477","20,476",0.59306306
5687,"30,078",30000,"30,608","30,607",0.59306306
7999,"30,260",30000,"30,990","30,988",0.59306306
9869,"40,050",40000,"40,546","40,546",0.59306306
9862,"40,049",40000,"40,172","40,173",0.59306306
3080,"20,063",20000,"20,480","20,480",0.59306306
2233,"10,208",10000,"10,505","10,504",0.59306306
9833,"40,042",40000,"40,467","40,469",0.59306306
9832,"40,042",40000,"40,467","40,468",0.59306306
3106,"20,065",20000,"20,099","20,098",0.59306306
5636,"30,075",30000,"31,390","31,391",0.59306306
7715,"30,237",30000,"31,377","31,376",0.59306306
6084,"30,111",30000,"30,545","30,543",0.59306306
4055,"20,160",20000,"20,458","20,459",0.59306306
9790,"40,031",40000,"40,099","40,098",0.59306306
3163,"20,071",20000,"20,305","20,304",0.59306306
2127,"10,196",10000,"10,462","10,461",0.59306306
9763,"40,023",40000,"40,164","40,164",0.59306306
9758,"40,019",40000,"40,241","40,241",0.59306306
2053,"10,187",10000,"10,349","10,348",0.59306306
3220,"20,078",20000,"20,393","20,394",0.59306306
8085,"30,266",30000,"30,613","30,611",0.59306306
8086,"30,266",30000,"30,613","30,612",0.59306306
10659,"50,003",50000,"50,305","50,305",0.59306306
7653,"30,233",30000,"31,291","31,290",0.59306306
10668,"50,005",50000,"50,292","50,294",0.59306306
7983,"30,259",30000,"31,257","31,259",0.59306306
5727,"30,081",30000,"31,460","31,461",0.59306306
2944,"20,052",20000,"20,552","20,552",0.59306306
10457,"40,232",40000,"40,176","40,176",0.59306306
10297,"40,189",40000,"40,494","40,494",0.59306306
7815,"30,245",30000,"30,971","30,972",0.59306306
10209,"40,155",40000,"40,168","40,167",0.59306306
10208,"40,155",40000,"40,168","40,166",0.59306306
2530,"20,018",20000,"20,191","20,190",0.59306306
7814,"30,245",30000,"30,971","30,971",0.59306306
2520,"20,016",20000,"20,092","20,092",0.59306306
2492,"20,013",20000,"20,335","20,334",0.59306306
10179,"40,140",40000,"40,559","40,559",0.59306306
10355,"40,201",40000,"40,210","40,209",0.59306306
2726,"20,034",20000,"20,087","20,087",0.59306306
5991,"30,103",30000,"31,023","31,021",0.59306306
5992,"30,103",30000,"31,023","31,022",0.59306306
10396,"40,213",40000,"40,167","40,166",0.59306306
2777,"20,039",20000,"20,481","20,481",0.59306306
5813,"30,089",30000,"31,010","31,010",0.59306306
2377,"20,002",20000,"20,588","20,588",0.59306306
5806,"30,088",30000,"31,058","31,056",0.59306306
10431,"40,220",40000,"40,212","40,213",0.59306306
2342,"10,218",10000,"10,489","10,489",0.59306306
7742,"30,240",30000,"31,370","31,369",0.59306306
10450,"40,226",40000,"40,166","40,166",0.59306306
10451,"40,226",40000,"40,166","40,167",0.59306306
9995,"40,075",40000,"40,134","40,134",0.59306306
9973,"40,067",40000,"40,500","40,500",0.59306306
9704,"40,014",40000,"40,226","40,228",0.59306306
1951,"10,176",10000,"10,606","10,605",0.59306306
3305,"20,087",20000,"20,126","20,125",0.59306306
3577,"20,112",20000,"20,531","20,531",0.59306306
3626,"20,119",20000,"20,107","20,107",0.59306306
9465,"30,378",30000,"31,458","31,459",0.59306306
3634,"20,121",20000,"20,496","20,496",0.59306306
3635,"20,121",20000,"20,496","20,497",0.59306306
9463,"30,378",30000,"31,458","31,457",0.59306306
3695,"20,126",20000,"20,442","20,444",0.59306306
5375,"30,054",30000,"30,678","30,677",0.59306306
5374,"30,054",30000,"30,678","30,676",0.59306306
5373,"30,054",30000,"30,678","30,675",0.59306306
3749,"20,133",20000,"20,528","20,528",0.59306306
3759,"20,134",20000,"20,412","20,411",0.59306306
3767,"20,135",20000,"20,560","20,561",0.59306306
3768,"20,135",20000,"20,560","20,562",0.59306306
3769,"20,135",20000,"20,560","20,563",0.59306306
3777,"20,137",20000,"20,521","20,521",0.59306306
3804,"20,140",20000,"20,371","20,370",0.59306306
5323,"30,051",30000,"31,035","31,034",0.59306306
5322,"30,051",30000,"31,035","31,033",0.59306306
5297,"30,049",30000,"30,393","30,390",0.59306306
3893,"20,148",20000,"20,430","20,431",0.59306306
3918,"20,150",20000,"20,547","20,547",0.59306306
9238,"30,360",30000,"30,885","30,884",0.59306306
8332,"30,285",30000,"30,898","30,896",0.59306306
8333,"30,285",30000,"30,898","30,897",0.59306306
11069,"50,076",50000,"50,215","50,214",0.59306306
3586,"20,115",20000,"20,550","20,550",0.59306306
1693,"10,155",10000,"10,708","10,708",0.59306306
10728,"50,021",50000,"50,158","50,157",0.59306306
10889,"50,047",50000,"50,276","50,274",0.59306306
3317,"20,089",20000,"20,077","20,077",0.59306306
1910,"10,173",10000,"10,681","10,681",0.59306306
10739,"50,022",50000,"50,310","50,310",0.59306306
10743,"50,023",50000,"50,197","50,196",0.59306306
10750,"50,026",50000,"50,349","50,348",0.59306306
5548,"30,069",30000,"30,457","30,457",0.59306306
5547,"30,069",30000,"30,457","30,456",0.59306306
3378,"20,093",20000,"20,486","20,486",0.59306306
7601,"30,229",30000,"30,985","30,981",0.59306306
7599,"30,229",30000,"30,985","30,979",0.59306306
9631,"30,396",30000,"31,246","31,246",0.59306306
9620,"30,394",30000,"30,946","30,947",0.59306306
9619,"30,394",30000,"30,946","30,946",0.59306306
9610,"30,393",30000,"31,463","31,463",0.59306306
10803,"50,031",50000,"50,281","50,281",0.59306306
5505,"30,065",30000,"31,112","31,112",0.59306306
3467,"20,102",20000,"20,177","20,177",0.59306306
1778,"10,162",10000,"10,646","10,646",0.59306306
10830,"50,036",50000,"50,339","50,338",0.59306306
10839,"50,037",50000,"50,360","50,360",0.59306306
3537,"20,106",20000,"20,532","20,532",0.59306306
1738,"10,158",10000,"10,267","10,360",0.59306306
3563,"20,110",20000,"20,233","20,235",0.59306306
10879,"50,045",50000,"50,151","50,170",0.59306306
1707,"10,156",10000,"10,280","10,279",0.59306306
10891,"50,047",50000,"50,276","50,276",0.59306306
12033,"50,226",50000,"50,368","50,368",0.59306306
11877,"50,203",50000,"50,280","50,280",0.59306306
654,"10,062",10000,"10,473","10,470",0.59306306
11793,"50,189",50000,"50,338","50,339",0.59306306
6972,"30,177",30000,"30,402","30,398",0.59306306
6971,"30,177",30000,"30,402","30,397",0.59306306
655,"10,062",10000,"10,473","10,471",0.59306306
11843,"50,196",50000,"50,365","50,365",0.59306306
539,"10,049",10000,"10,633","10,634",0.59306306
638,"10,060",10000,"10,572","10,572",0.59306306
7172,"30,193",30000,"31,182","31,181",0.59306306
11772,"50,187",50000,"50,335","50,336",0.59306306
11773,"50,187",50000,"50,335","50,337",0.59306306
361,"10,030",10000,"10,676","10,676",0.59306306
316,"10,026",10000,"10,508","10,507",0.59306306
453,"10,039",10000,"10,233","10,237",0.59306306
11939,"50,216",50000,"50,341","50,342",0.59306306
572,"10,052",10000,"10,647","10,647",0.59306306
11792,"50,189",50000,"50,338","50,338",0.59306306
233,"10,017",10000,"10,504","10,505",0.59306306
653,"10,062",10000,"10,473","10,469",0.59306306
11627,"50,165",50000,"50,270","50,270",0.59306306
11992,"50,223",50000,"50,342","50,341",0.59306306
401,"10,034",10000,"10,556","10,555",0.59306306
6846,"30,168",30000,"30,366","30,365",0.59306306
11755,"50,185",50000,"50,307","50,307",0.59306306
407,"10,035",10000,"10,371","10,370",0.59306306
11693,"50,177",50000,"50,303","50,303",0.59306306
7124,"30,188",30000,"30,908","30,908",0.59306306
469,"10,041",10000,"10,498","10,498",0.59306306
7123,"30,188",30000,"30,908","30,907",0.59306306
11880,"50,203",50000,"50,280","50,283",0.59306306
6758,"30,161",30000,"31,445","31,445",0.59306306
6812,"30,165",30000,"30,630","30,629",0.59306306
5139,"30,037",30000,"30,185","30,183",0.58728135
4889,"30,016",30000,"31,270","31,271",0.58728135
5708,"30,080",30000,"31,259","31,260",0.58728135
5752,"30,083",30000,"31,247","31,247",0.58728135
9531,"30,386",30000,"30,792","30,790",0.58728135
6092,"30,113",30000,"30,573","30,572",0.58728135
6091,"30,113",30000,"30,573","30,571",0.58728135
9427,"30,375",30000,"31,369","31,370",0.58728135
5866,"30,092",30000,"30,843","30,840",0.58728135
8309,"30,282",30000,"30,957","30,954",0.58728135
8308,"30,282",30000,"30,957","30,953",0.58728135
2128,"10,196",10000,"10,462","10,462",0.5870454
7982,"30,259",30000,"31,257","31,258",0.5870454
6974,"30,177",30000,"30,402","30,400",0.5870454
6973,"30,177",30000,"30,402","30,399",0.5870454
5706,"30,080",30000,"31,259","31,258",0.58123845
4481,"20,198",20000,"20,524","20,523",0.5726159
3550,"20,108",20000,"20,523","20,524",0.5726159
10043,"40,098",40000,"40,070","40,068",0.5618818
11789,"50,189",50000,"50,338","50,335",0.5618818
11813,"50,193",50000,"50,222","50,221",0.5618818
11788,"50,189",50000,"50,338","50,334",0.5618818
5778,"30,085",30000,"31,274","31,273",0.5618818
11812,"50,193",50000,"50,222","50,220",0.5618818
5780,"30,085",30000,"31,274","31,275",0.5618818
10026,"40,094",40000,"40,452","40,451",0.5618818
10027,"40,094",40000,"40,452","40,452",0.5618818
7934,"30,255",30000,"30,905","30,904",0.5618818
7933,"30,255",30000,"30,905","30,903",0.5618818
10194,"40,146",40000,"40,290","40,290",0.5618818
7932,"30,255",30000,"30,905","30,902",0.5618818
11791,"50,189",50000,"50,338","50,337",0.5618818
10195,"40,146",40000,"40,290","40,291",0.5618818
7931,"30,255",30000,"30,905","30,901",0.5618818
10020,"40,087",40000,"40,020","40,021",0.5618818
10203,"40,154",40000,"40,316","40,317",0.5618818
10036,"40,097",40000,"40,140","40,139",0.5618818
10201,"40,152",40000,"40,498","40,500",0.5618818
10038,"40,097",40000,"40,140","40,142",0.5618818
10200,"40,152",40000,"40,498","40,499",0.5618818
10039,"40,097",40000,"40,140","40,143",0.5618818
11790,"50,189",50000,"50,338","50,336",0.5618818
10040,"40,097",40000,"40,140","40,144",0.5618818
10041,"40,097",40000,"40,140","40,146",0.5618818
11787,"50,189",50000,"50,338","50,333",0.5618818
11803,"50,191",50000,"50,047","50,044",0.5618818
11814,"50,193",50000,"50,222","50,222",0.5618818
11818,"50,194",50000,"50,096","50,096",0.5618818
2651,"20,028",20000,"20,542","20,543",0.5618818
10219,"40,165",40000,"40,023","40,026",0.5618818
2941,"20,051",20000,"20,500","20,501",0.5618818
11819,"50,194",50000,"50,096","50,097",0.5618818
9970,"40,065",40000,"40,408","40,409",0.5618818
10218,"40,165",40000,"40,023","40,025",0.5618818
9971,"40,067",40000,"40,500","40,498",0.5618818
9972,"40,067",40000,"40,500","40,499",0.5618818
10217,"40,165",40000,"40,023","40,024",0.5618818
2917,"20,049",20000,"20,471","20,474",0.5618818
2916,"20,049",20000,"20,471","20,473",0.5618818
10215,"40,159",40000,"40,343","40,343",0.5618818
2915,"20,049",20000,"20,471","20,472",0.5618818
2911,"20,048",20000,"20,084","20,084",0.5618818
10014,"40,086",40000,"40,463","40,463",0.5618818
6860,"30,170",30000,"30,940","30,938",0.5618818
2907,"20,047",20000,"20,472","20,474",0.5618818
2906,"20,047",20000,"20,472","20,473",0.5618818
301,"10,024",10000,"10,332","10,331",0.5618818
2904,"20,047",20000,"20,472","20,471",0.5618818
302,"10,024",10000,"10,332","10,332",0.5618818
9999,"40,077",40000,"40,081","40,081",0.5618818
10214,"40,159",40000,"40,343","40,342",0.5618818
10000,"40,077",40000,"40,081","40,082",0.5618818
10004,"40,079",40000,"40,108","40,107",0.5618818
10005,"40,079",40000,"40,108","40,108",0.5618818
10007,"40,081",40000,"40,288","40,287",0.5618818
10044,"40,098",40000,"40,070","40,069",0.5618818
10013,"40,086",40000,"40,463","40,462",0.5618818
7923,"30,255",30000,"30,905","30,886",0.5618818
11808,"50,191",50000,"50,047","50,049",0.5618818
319,"10,026",10000,"10,508","10,510",0.5618818
10097,"40,111",40000,"40,462","40,458",0.5618818
10098,"40,111",40000,"40,462","40,459",0.5618818
10100,"40,111",40000,"40,462","40,462",0.5618818
10101,"40,111",40000,"40,462","40,463",0.5618818
10105,"40,112",40000,"40,330","40,331",0.5618818
10106,"40,112",40000,"40,330","40,332",0.5618818
10107,"40,112",40000,"40,330","40,333",0.5618818
10113,"40,114",40000,"40,096","40,097",0.5618818
2716,"20,032",20000,"20,265","20,262",0.5618818
317,"10,026",10000,"10,508","10,508",0.5618818
2776,"20,039",20000,"20,481","20,480",0.5618818
2770,"20,038",20000,"20,234","20,235",0.5618818
318,"10,026",10000,"10,508","10,509",0.5618818
10135,"40,116",40000,"40,307","40,307",0.5618818
2727,"20,034",20000,"20,087","20,088",0.5618818
2718,"20,032",20000,"20,265","20,264",0.5618818
2719,"20,032",20000,"20,265","20,265",0.5618818
11805,"50,191",50000,"50,047","50,046",0.5618818
10139,"40,118",40000,"40,327","40,327",0.5618818
10141,"40,121",40000,"40,284","40,284",0.5618818
11804,"50,191",50000,"50,047","50,045",0.5618818
2742,"20,035",20000,"20,434","20,434",0.5618818
10150,"40,128",40000,"40,268","40,269",0.5618818
2720,"20,032",20000,"20,265","20,266",0.5618818
10156,"40,129",40000,"40,324","40,324",0.5618818
11802,"50,191",50000,"50,047","50,043",0.5618818
2729,"20,034",20000,"20,087","20,090",0.5618818
2728,"20,034",20000,"20,087","20,089",0.5618818
10164,"40,137",40000,"40,043","40,044",0.5618818
5814,"30,089",30000,"31,010","31,011",0.5618818
315,"10,026",10000,"10,508","10,506",0.5618818
10171,"40,138",40000,"40,111","40,090",0.5618818
10056,"40,101",40000,"40,448","40,447",0.5618818
10057,"40,101",40000,"40,448","40,448",0.5618818
10193,"40,146",40000,"40,290","40,289",0.5618818
10186,"40,141",40000,"40,050","40,048",0.5618818
10185,"40,141",40000,"40,050","40,047",0.5618818
7922,"30,255",30000,"30,905","30,885",0.5618818
10059,"40,102",40000,"40,598","40,598",0.5618818
10060,"40,102",40000,"40,598","40,599",0.5618818
11794,"50,189",50000,"50,338","50,340",0.5618818
7921,"30,255",30000,"30,905","30,884",0.5618818
7919,"30,254",30000,"31,502","31,502",0.5618818
10066,"40,107",40000,"40,055","40,047",0.5618818
10067,"40,107",40000,"40,055","40,048",0.5618818
10068,"40,107",40000,"40,055","40,050",0.5618818
10071,"40,107",40000,"40,055","40,053",0.5618818
11795,"50,190",50000,"50,247","50,247",0.5618818
10072,"40,107",40000,"40,055","40,054",0.5618818
6861,"30,170",30000,"30,940","30,939",0.5618818
10177,"40,139",40000,"40,252","40,253",0.5618818
10074,"40,107",40000,"40,055","40,056",0.5618818
10075,"40,107",40000,"40,055","40,059",0.5618818
7913,"30,253",30000,"30,534","30,534",0.5618818
11807,"50,191",50000,"50,047","50,048",0.5618818
11806,"50,191",50000,"50,047","50,047",0.5618818
10172,"40,138",40000,"40,111","40,091",0.5618818
5807,"30,088",30000,"31,058","31,057",0.5618818
5808,"30,088",30000,"31,058","31,058",0.5618818
312,"10,025",10000,"10,324","10,324",0.5618818
5731,"30,081",30000,"31,460","31,465",0.5618818
2943,"20,052",20000,"20,552","20,550",0.5618818
6862,"30,170",30000,"30,940","30,941",0.5618818
3177,"20,073",20000,"20,341","20,342",0.5618818
9776,"40,025",40000,"40,048","40,050",0.5618818
3182,"20,074",20000,"20,193","20,193",0.5618818
3183,"20,074",20000,"20,193","20,194",0.5618818
9775,"40,025",40000,"40,048","40,048",0.5618818
9774,"40,025",40000,"40,048","40,047",0.5618818
8051,"30,264",30000,"30,217","30,216",0.5618818
3189,"20,075",20000,"20,534","20,532",0.5618818
8052,"30,264",30000,"30,217","30,217",0.5618818
9755,"40,018",40000,"40,062","40,065",0.5618818
9754,"40,018",40000,"40,062","40,064",0.5618818
9753,"40,018",40000,"40,062","40,063",0.5618818
9752,"40,018",40000,"40,062","40,062",0.5618818
9751,"40,018",40000,"40,062","40,061",0.5618818
9750,"40,018",40000,"40,062","40,060",0.5618818
3175,"20,073",20000,"20,341","20,340",0.5618818
3173,"20,072",20000,"20,066","20,066",0.5618818
5622,"30,074",30000,"30,923","30,921",0.5618818
245,"10,018",10000,"10,400","10,402",0.5618818
11849,"50,197",50000,"50,167","50,167",0.5618818
5625,"30,074",30000,"30,923","30,924",0.5618818
5624,"30,074",30000,"30,923","30,923",0.5618818
3160,"20,070",20000,"20,579","20,579",0.5618818
3161,"20,070",20000,"20,579","20,580",0.5618818
3162,"20,070",20000,"20,579","20,581",0.5618818
11850,"50,198",50000,"50,251","50,251",0.5618818
5623,"30,074",30000,"30,923","30,922",0.5618818
3165,"20,071",20000,"20,305","20,307",0.5618818
3166,"20,071",20000,"20,305","20,308",0.5618818
9786,"40,030",40000,"40,010","40,011",0.5618818
9785,"40,030",40000,"40,010","40,010",0.5618818
9784,"40,030",40000,"40,010","40,009",0.5618818
9783,"40,029",40000,"40,611","40,611",0.5618818
9749,"40,018",40000,"40,062","40,059",0.5618818
3215,"20,077",20000,"20,097","20,098",0.5618818
9747,"40,018",40000,"40,062","40,056",0.5618818
11874,"50,202",50000,"50,126","50,126",0.5618818
3282,"20,085",20000,"20,121","20,119",0.5618818
3283,"20,085",20000,"20,121","20,120",0.5618818
3284,"20,085",20000,"20,121","20,121",0.5618818
3285,"20,085",20000,"20,121","20,122",0.5618818
3286,"20,085",20000,"20,121","20,123",0.5618818
9698,"40,004",40000,"40,550","40,551",0.5618818
209,"10,015",10000,"10,713","10,712",0.5618818
8084,"30,266",30000,"30,613","30,610",0.5618818
3292,"20,086",20000,"20,216","20,218",0.5618818
11876,"50,203",50000,"50,280","50,279",0.5618818
9696,"40,003",40000,"40,429","40,429",0.5618818
5575,"30,071",30000,"30,864","30,864",0.5618818
5574,"30,071",30000,"30,864","30,863",0.5618818
5573,"30,071",30000,"30,864","30,862",0.5618818
3272,"20,082",20000,"20,237","20,236",0.5618818
8083,"30,266",30000,"30,613","30,609",0.5618818
3218,"20,078",20000,"20,393","20,392",0.5618818
9715,"40,015",40000,"40,064","40,063",0.5618818
3221,"20,078",20000,"20,393","20,395",0.5618818
9746,"40,018",40000,"40,062","40,055",0.5618818
9745,"40,018",40000,"40,062","40,054",0.5618818
9744,"40,018",40000,"40,062","40,053",0.5618818
11862,"50,200",50000,"50,099","50,098",0.5618818
9716,"40,015",40000,"40,064","40,064",0.5618818
9714,"40,015",40000,"40,064","40,062",0.5618818
3265,"20,081",20000,"20,569","20,571",0.5618818
9713,"40,015",40000,"40,064","40,061",0.5618818
9712,"40,015",40000,"40,064","40,060",0.5618818
8081,"30,266",30000,"30,613","30,607",0.5618818
8082,"30,266",30000,"30,613","30,608",0.5618818
3262,"20,081",20000,"20,569","20,567",0.5618818
3263,"20,081",20000,"20,569","20,568",0.5618818
9791,"40,031",40000,"40,099","40,099",0.5618818
9792,"40,031",40000,"40,099","40,100",0.5618818
9793,"40,031",40000,"40,099","40,101",0.5618818
9900,"40,055",40000,"40,237","40,237",0.5618818
